,date,isEnabled,name,symbol,type
390,2017-11-03,True,Arista Networks Inc.,ANET,cs
391,2017-11-03,True,Abercrombie & Fitch Company,ANF,cs
392,2017-11-03,True,Amira Nature Foods Ltd,ANFI,cs
393,2017-11-03,True,ANGI Homeservices Inc.,ANGI,cs
394,2017-11-03,True,VanEck Vectors Fallen Angel High Yield Bond,ANGL,et
395,2017-11-03,True,AngioDynamics Inc.,ANGO,cs
396,2017-11-03,True,Anworth Mortgage Asset Corporation,ANH,cs
397,2017-11-03,True,Anworth Mortgage Asset Corporation Series A Preferred Stock,ANH-A,ps
398,2017-11-03,True,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,ANH-B,ps
399,2017-11-03,True,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,ANH-C,ps
400,2017-11-03,True,Anika Therapeutics Inc.,ANIK,cs
401,2017-11-03,True,ANI Pharmaceuticals Inc.,ANIP,cs
402,2017-11-03,True,ANSYS Inc.,ANSS,cs
403,2017-11-03,True,Anthera Pharmaceuticals Inc.,ANTH,cs
404,2017-11-03,True,Anthem Inc.,ANTM,cs
405,2017-11-03,True,Anthem Inc. Corporate Units,ANTX,su
406,2017-11-03,True,Aegean Marine Petroleum Network Inc.,ANW,cs
407,2017-11-03,True,Sphere 3D Corp.,ANY,cs
408,2017-11-03,True,iShares Core Aggressive Allocation,AOA,et
409,2017-11-03,True,American Outdoor Brands Corporation,AOBC,cs
410,2017-11-03,True,Alpine Total Dynamic Dividend Fund,AOD,cs
411,2017-11-03,True,Alliance One International Inc.,AOI,cs
412,2017-11-03,True,iShares Core Conservative Allocation,AOK,et
413,2017-11-03,True,iShares Core Moderate Allocation,AOM,et
414,2017-11-03,True,Aon plc Class A (UK),AON,cs
415,2017-11-03,True,iShares Core Growth Allocation,AOR,et
416,2017-11-03,True,A.O. Smith Corporation,AOS,cs
417,2017-11-03,True,Alpha and Omega Semiconductor Limited,AOSL,cs
418,2017-11-03,True,Ampco-Pittsburgh Corporation,AP,cs
419,2017-11-03,True,Apache Corporation,APA,cs
420,2017-11-03,True,Artisan Partners Asset Management Inc. Class A,APAM,cs
421,2017-11-03,True,Asia Pacific Fund Inc. (The),APB,cs
422,2017-11-03,True,Anadarko Petroleum Corporation,APC,cs
423,2017-11-03,True,Air Products and Chemicals Inc.,APD,cs
424,2017-11-03,True,Applied DNA Sciences Inc,APDN,cs
425,2017-11-03,True,,APDNW,N/A
426,2017-11-03,True,American Public Education Inc.,APEI,cs
427,2017-11-03,True,Apollo Endosurgery Inc.,APEN,cs
428,2017-11-03,True,Morgan Stanley Asia-Pacific Fund Inc.,APF,cs
429,2017-11-03,True,Amphenol Corporation,APH,cs
430,2017-11-03,True,AmpliPhi Biosciences Corporation,APHB,cs
431,2017-11-03,True,Apple Hospitality REIT Inc.,APLE,cs
432,2017-11-03,True,Archrock Partners L.P.,APLP,cs
433,2017-11-03,True,Apollo Global Management LLC Class A Representing Class A Limitied Liability Company Interests,APO,cs
434,2017-11-03,True,Apollo Global Management LLC 6.375% Series A Preferred Shares,APO-A,ps
435,2017-11-03,True,Apogee Enterprises Inc.,APOG,cs
436,2017-11-03,True,Cellect Biotechnology Ltd.,APOP,cs
437,2017-11-03,True,Cellect Biotechnology Ltd. Warrants to Purchase ADRs,APOPW,N/A
438,2017-11-03,True,AppFolio Inc.,APPF,cs
439,2017-11-03,True,Appian Corporation,APPN,cs
440,2017-11-03,True,Digital Turbine Inc.,APPS,cs
441,2017-11-03,True,Apricus Biosciences Inc.,APRI,cs
442,2017-11-03,True,Blue Apron Holdings Inc. Class A,APRN,cs
443,2017-11-03,True,Alpha Pro Tech Ltd.,APT,cs
444,2017-11-03,True,Apptio Inc.,APTI,cs
445,2017-11-03,True,Aptose Biosciences Inc.,APTO,cs
446,2017-11-03,True,Preferred Apartment Communities Inc.,APTS,cs
447,2017-11-03,True,AmeriGas Partners L.P.,APU,cs
448,2017-11-03,True,Aptevo Therapeutics Inc.,APVO,cs
449,2017-11-03,True,Asia Pacific Wire & Cable Corporation Limited,APWC,cs
450,2017-11-03,True,AQUANTIA CORP,AQ,N/A
451,2017-11-03,True,AquaBounty Technologies Inc.,AQB,cs
452,2017-11-03,True,Aqua Metals Inc.,AQMS,cs
453,2017-11-03,True,Algonquin Power & Utilities Corp.,AQN,cs
454,2017-11-03,True,Evoqua Water Technologies Corp - Ordinary Shares,AQUA,cs
455,2017-11-03,True,Aquinox Pharmaceuticals Inc.,AQXP,cs
456,2017-11-03,True,Antero Resources Corporation,AR,cs
457,2017-11-03,True,American Renal Associates Holdings Inc,ARA,cs
458,2017-11-03,True,Accuray Incorporated,ARAY,cs
459,2017-11-03,True,ARC Document Solutions Inc.,ARC,cs
460,2017-11-03,True,ArcBest Corporation,ARCB,cs
461,2017-11-03,True,Ares Capital Corporation,ARCC,cs
462,2017-11-03,True,Arch Coal Inc. Class A,ARCH,cs
463,2017-11-03,True,Appliance Recycling Centers of America Inc.,ARCI,cs
464,2017-11-03,True,Arrow Reserve Capital Management,ARCM,N/A
465,2017-11-03,True,Arcos Dorados Holdings Inc. Class A Shares,ARCO,cs
466,2017-11-03,True,ARC Group Worldwide Inc.,ARCW,cs
467,2017-11-03,True,Arc Logistic Partners LP representing limited partner interest,ARCX,cs
468,2017-11-03,True,Ardagh Group S.A.,ARD,cs
469,2017-11-03,True,Ares Dynamic Credit Allocation Fund Inc.,ARDC,cs
470,2017-11-03,True,Aradigm Corporation,ARDM,cs
471,2017-11-03,True,Ardelyx Inc.,ARDX,cs
472,2017-11-03,True,Alexandria Real Estate Equities Inc.,ARE,cs
473,2017-11-03,True,Alexandria Real Estate Equities Inc. 7.00% Series D Cumulative Convertible Preferred Stock,ARE-D,ps
474,2017-11-03,True,Ares Management L.P. representing Limited Partner Interests,ARES,cs
475,2017-11-03,True,Ares Management L.P. 7.00% Series A Preferred Units Representing Limited Partner Interests,ARES-A,ps
476,2017-11-03,True,Approach Resources Inc.,AREX,cs
477,2017-11-03,True,Argos Therapeutics Inc.,ARGS,cs
478,2017-11-03,True,Global X MSCI Argentina,ARGT,N/A
479,2017-11-03,True,argenx SE,ARGX,cs
480,2017-11-03,True,Arch Capital Group Ltd. 6.75% PFD sh S C,ARH-C,ps
481,2017-11-03,True,Apollo Commercial Real Estate Finance Inc,ARI,cs
482,2017-11-03,True,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,ARI-C,ps
483,2017-11-03,True,American Railcar Industries Inc.,ARII,cs
484,2017-11-03,True,ARK Genomic Revolution Multi-Sector,ARKG,N/A
485,2017-11-03,True,ARK Innovation,ARKK,N/A
486,2017-11-03,True,ARK Industrial Innovation,ARKQ,N/A
487,2017-11-03,True,Ark Restaurants Corp.,ARKR,cs
488,2017-11-03,True,ARK Web x.0,ARKW,N/A
489,2017-11-03,True,American Realty Investors Inc.,ARL,cs
490,2017-11-03,True,Alliance Resource Partners L.P.,ARLP,cs
491,2017-11-03,True,Aralez Pharmaceuticals Inc.,ARLZ,cs
492,2017-11-03,True,Aramark,ARMK,cs
493,2017-11-03,True,Arena Pharmaceuticals Inc.,ARNA,cs
494,2017-11-03,True,Arconic Inc.,ARNC,cs
495,2017-11-03,True,,ARNC-,N/A
496,2017-11-03,True,Archrock Inc.,AROC,cs
497,2017-11-03,True,Arrow Financial Corporation,AROW,cs
498,2017-11-03,True,ArQule Inc.,ARQL,cs
499,2017-11-03,True,ARMOUR Residential REIT Inc.,ARR,cs
500,2017-11-03,True,Armour Residential REIT INC Preferred Series A,ARR-A,ps
501,2017-11-03,True,ARMOUR Residential REIT Inc. Preferred Series B,ARR-B,ps
502,2017-11-03,True,ARRIS International plc,ARRS,cs
503,2017-11-03,True,Array BioPharma Inc.,ARRY,cs
504,2017-11-03,True,Artesian Resources Corporation Class A Non-Voting Common Stock,ARTNA,cs
505,2017-11-03,True,Art's-Way Manufacturing Co. Inc.,ARTW,cs
506,2017-11-03,True,Arotech Corporation,ARTX,cs
507,2017-11-03,True,Arrow Electronics Inc.,ARW,cs
508,2017-11-03,True,Arrowhead Pharmaceuticals Inc.,ARWR,cs
509,2017-11-03,True,ASA Gold and Precious Metals Limited,ASA,cs
510,2017-11-03,True,Associated Banc-Corp,ASB,cs
511,2017-11-03,True,Associated Banc-Corp Warrants,ASB+,N/A
512,2017-11-03,True,Associated Banc-Corp Depositary shares Series C,ASB-C,ps
513,2017-11-03,True,Associated Banc-Corp Depositary Shares Series D,ASB-D,ps
514,2017-11-03,True,Ardmore Shipping Corporation,ASC,cs
515,2017-11-03,True,Ascent Capital Group Inc. Series A Common Stock,ASCMA,cs
516,2017-11-03,True,Global X FTSE Southeast Asia,ASEA,et
517,2017-11-03,True,FlexShares Real Assets Allocation Index Fund,ASET,N/A
518,2017-11-03,True,Asta Funding Inc.,ASFI,cs
519,2017-11-03,True,Liberty All-Star Growth Fund Inc.,ASG,cs
520,2017-11-03,True,On Assignment Inc.,ASGN,cs
521,2017-11-03,True,Ashland Global Holdings Inc.,ASH,cs
522,2017-11-03,True,Xtrackers Harvest CSI 300 China A-Shares,ASHR,N/A
523,2017-11-03,True,Xtrackers Harvest CSI 500 China A-Shares Small Cap,ASHS,N/A
524,2017-11-03,True,Xtrackers CSI 300 China A-Shares Hedged Equity,ASHX,N/A
525,2017-11-03,True,AdvanSix Inc.,ASIX,cs
526,2017-11-03,True,Avino Silver & Gold Mines Ltd. (Canada),ASM,cs
527,2017-11-03,True,Assembly Biosciences Inc.,ASMB,cs
528,2017-11-03,True,ASML Holding N.V.,ASML,cs
529,2017-11-03,True,Ascena Retail Group Inc.,ASNA,cs
530,2017-11-03,True,Ascendis Pharma A/S,ASND,cs
531,2017-11-03,True,Aspen Aerogels Inc.,ASPN,cs
532,2017-11-03,True,Altisource Portfolio Solutions S.A.,ASPS,cs
533,2017-11-03,True,Aspen Group Inc.,ASPU,cs
534,2017-11-03,True,Grupo Aeroportuario del Sureste S.A. de C.V.,ASR,cs
535,2017-11-03,True,AmeriServ Financial Inc.,ASRV,cs
536,2017-11-03,True,AmeriServ Financial Inc. AmeriServ Financial Trust I,ASRVP,ps
537,2017-11-03,True,Asterias Biotherapeutics Inc. Common Series A,AST,cs
538,2017-11-03,True,Astrotech Corporation,ASTC,cs
539,2017-11-03,True,Astec Industries Inc.,ASTE,cs
540,2017-11-03,True,Asure Software Inc,ASUR,cs
541,2017-11-03,True,ASV Holdings Inc.,ASV,cs
542,2017-11-03,True,Advanced Semiconductor Engineering Inc.,ASX,cs
543,2017-11-03,True,Amtech Systems Inc.,ASYS,cs
544,2017-11-03,True,Atlantic Power Corporation (Canada),AT,cs
545,2017-11-03,True,Atlantic Acquisition Corp.,ATAC,cs
546,2017-11-03,True,Atlantic Acquisition Corp. Right,ATACR,N/A
547,2017-11-03,True,Atlantic Acquisition Corp. Unit,ATACU,su
548,2017-11-03,True,ATA Inc.,ATAI,cs
549,2017-11-03,True,America First Multifamily Investors L.P.,ATAX,cs
550,2017-11-03,True,Alphatec Holdings Inc.,ATEC,cs
551,2017-11-03,True,A10 Networks Inc.,ATEN,cs
552,2017-11-03,True,Adtalem Global Education Inc.,ATGE,cs
553,2017-11-03,True,Athene Holding Ltd. Class A,ATH,cs
554,2017-11-03,True,Autohome Inc. American Depositary Shares each representing one class A.,ATHM,cs
555,2017-11-03,True,athenahealth Inc.,ATHN,cs
556,2017-11-03,True,Athersys Inc.,ATHX,cs
557,2017-11-03,True,Allegheny Technologies Incorporated,ATI,cs
558,2017-11-03,True,Atkore International Group Inc.,ATKR,cs
559,2017-11-03,True,Atlanticus Holdings Corporation,ATLC,cs
560,2017-11-03,True,Ames National Corporation,ATLO,cs
561,2017-11-03,True,Barclays ETN Plus Select MLP,ATMP,N/A
562,2017-11-03,True,ATN International Inc.,ATNI,cs
563,2017-11-03,True,Actinium Pharmaceuticals Inc. (Delaware),ATNM,cs
564,2017-11-03,True,Athenex Inc.,ATNX,cs
565,2017-11-03,True,Atmos Energy Corporation,ATO,cs
566,2017-11-03,True,Atomera Incorporated,ATOM,cs
567,2017-11-03,True,Atossa Genetics Inc.,ATOS,cs
568,2017-11-03,True,AptarGroup Inc.,ATR,cs
569,2017-11-03,True,Atara Biotherapeutics Inc.,ATRA,cs
570,2017-11-03,True,AtriCure Inc.,ATRC,cs
571,2017-11-03,True,Atrion Corporation,ATRI,cs
572,2017-11-03,True,Astronics Corporation,ATRO,cs
573,2017-11-03,True,Antares Pharma Inc.,ATRS,cs
574,2017-11-03,True,Air Transport Services Group Inc,ATSG,cs
575,2017-11-03,True,Atento S.A.,ATTO,cs
576,2017-11-03,True,Attunity Ltd.,ATTU,cs
577,2017-11-03,True,Actuant Corporation,ATU,cs
578,2017-11-03,True,Altice USA Inc. Class A,ATUS,cs
579,2017-11-03,True,Acorn International Inc. ADS,ATV,cs
580,2017-11-03,True,Activision Blizzard Inc,ATVI,cs
581,2017-11-03,True,Avenue Therapeutics Inc.,ATXI,cs
582,2017-11-03,True,AngloGold Ashanti Limited,AU,cs
583,2017-11-03,True,Auburn National Bancorporation Inc.,AUBN,cs
584,2017-11-03,True,AudioCodes Ltd.,AUDC,cs
585,2017-11-03,True,Auryn Resources Inc.,AUG,cs
586,2017-11-03,True,Golden Minerals Company,AUMN,cs
587,2017-11-03,True,AU Optronics Corp American Depositary Shares,AUO,cs
588,2017-11-03,True,Aurinia Pharmaceuticals Inc,AUPH,cs
589,2017-11-03,True,WisdomTree Australia Dividend Index,AUSE,et
590,2017-11-03,True,AutoWeb Inc.,AUTO,cs
591,2017-11-03,True,Yamana Gold Inc. (Canada),AUY,cs
592,2017-11-03,True,Avista Corporation,AVA,cs
593,2017-11-03,True,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),AVAL,cs
594,2017-11-03,True,AeroVironment Inc.,AVAV,cs
595,2017-11-03,True,AvalonBay Communities Inc.,AVB,cs
596,2017-11-03,True,American Vanguard Corporation ($0.10 Par Value),AVD,cs
597,2017-11-03,True,Avadel Pharmaceuticals plc,AVDL,cs
598,2017-11-03,True,AVEO Pharmaceuticals Inc.,AVEO,cs
599,2017-11-03,True,Broadcom Limited,AVGO,cs
600,2017-11-03,True,Avinger Inc.,AVGR,cs
601,2017-11-03,True,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),AVH,cs
602,2017-11-03,True,A V Homes Inc.,AVHI,cs
603,2017-11-03,True,Avid Technology Inc.,AVID,cs
604,2017-11-03,True,Aviragen Therapeutics Inc.,AVIR,cs
605,2017-11-03,True,Advent Claymore Convertible Securities and Income Fund,AVK,cs
606,2017-11-03,True,Aviat Networks Inc.,AVNW,cs
607,2017-11-03,True,Avon Products Inc.,AVP,cs
608,2017-11-03,True,Avnet Inc.,AVT,cs
609,2017-11-03,True,AVX Corporation,AVX,cs
610,2017-11-03,True,Anavex Life Sciences Corp.,AVXL,cs
611,2017-11-03,True,AveXis Inc.,AVXS,cs
612,2017-11-03,True,Avery Dennison Corporation,AVY,cs
613,2017-11-03,True,Alliancebernstein Global High Income Fund,AWF,cs
614,2017-11-03,True,Armstrong World Industries Inc,AWI,cs
615,2017-11-03,True,American Water Works Company Inc.,AWK,cs
616,2017-11-03,True,Alpine Global Premier Properties Fund of Beneficial Interest,AWP,cs
617,2017-11-03,True,American States Water Company,AWR,cs
618,2017-11-03,True,Aware Inc.,AWRE,cs
619,2017-11-03,True,Avalon Holdings Corporation,AWX,cs
620,2017-11-03,True,Abraxas Petroleum Corporation,AXAS,cs
621,2017-11-03,True,Accelerate Diagnostics Inc.,AXDX,cs
622,2017-11-03,True,Anixter International Inc.,AXE,cs
623,2017-11-03,True,AxoGen Inc.,AXGN,cs
624,2017-11-03,True,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,AXJL,et
625,2017-11-03,True,iShares Edge MSCI A Min Vol Asia ex Japan,AXJV,N/A
626,2017-11-03,True,American Axle & Manufacturing Holdings Inc.,AXL,cs
627,2017-11-03,True,Axovant Sciences Ltd.,AXON,cs
628,2017-11-03,True,American Express Company,AXP,cs
629,2017-11-03,True,AMREP Corporation,AXR,cs
630,2017-11-03,True,Axis Capital Holdings Limited,AXS,cs
631,2017-11-03,True,Axis Capital Holdings Limited Preferred Series D (Bermuda),AXS-D,ps
632,2017-11-03,True,Axis Capital Holdings Limited Depositary Shares Series E,AXS-E,ps
633,2017-11-03,True,Axsome Therapeutics Inc.,AXSM,cs
634,2017-11-03,True,Axalta Coating Systems Ltd.,AXTA,cs
635,2017-11-03,True,AXT Inc,AXTI,cs
636,2017-11-03,True,Alexco Resource Corp (Canada),AXU,cs
637,2017-11-03,True,Acuity Brands Inc (Holding Company),AYI,cs
638,2017-11-03,True,Aircastle Limited,AYR,cs
639,2017-11-03,True,iPath GEMS Asia 8 ETN,AYT,et
640,2017-11-03,True,Aytu BioScience Inc.,AYTU,cs
641,2017-11-03,True,Alteryx Inc. Class A,AYX,cs
642,2017-11-03,True,Astrazeneca PLC,AZN,cs
643,2017-11-03,True,AutoZone Inc.,AZO,cs
644,2017-11-03,True,Aspen Technology Inc.,AZPN,cs
645,2017-11-03,True,Azure Power Global Limited Equity Shares,AZRE,cs
646,2017-11-03,True,AzurRx BioPharma Inc.,AZRX,cs
647,2017-11-03,True,Azul S.A. American Depositary Shares (each representing three preferred shares),AZUL,cs
648,2017-11-03,True,AZZ Inc.,AZZ,cs
649,2017-11-03,True,Barnes Group Inc.,B,cs
650,2017-11-03,True,Boeing Company (The),BA,cs
651,2017-11-03,True,BANRO CORPORATION,BAA,cs
652,2017-11-03,True,PowerShares Taxable Municipal Bond Portfolio,BAB,et
653,2017-11-03,True,Alibaba Group Holding Limited,BABA,cs
654,2017-11-03,True,Natus Medical Incorporated,BABY,cs
655,2017-11-03,True,Bank of America Corporation,BAC,cs
656,2017-11-03,True,Bank of America Corporation Class A Warrant expiring January 16 2019,BAC+A,N/A
657,2017-11-03,True,Bank of America Corporation Class B Warrants expiring 10/28/2018,BAC+B,N/A
658,2017-11-03,True,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,BAC-A,ps
659,2017-11-03,True,Bank of America Corporation Depositary Shares Series C,BAC-C,ps
660,2017-11-03,True,Bank of America Corporation Depositary Shares Rpstg 1/1000th Interest in Sh of Non Cum Pfd Stk Ser D,BAC-D,ps
661,2017-11-03,True,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,BAC-E,ps
662,2017-11-03,True,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,BAC-I,ps
663,2017-11-03,True,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,BAC-L,ps
664,2017-11-03,True,Bank of America Corporation Depository Shares Series W,BAC-W,ps
665,2017-11-03,True,Bank of America Corporation Depositary Shares Series Y,BAC-Y,ps
666,2017-11-03,True,BlackRock Municipal Income Investment Quality Trust,BAF,cs
667,2017-11-03,True,Booz Allen Hamilton Holding Corporation,BAH,cs
668,2017-11-03,True,Braskem SA ADR,BAK,cs
669,2017-11-03,True,iPath Bloomberg Cotton Subindex Total Return SM Index ETN,BAL,et
670,2017-11-03,True,Brookfield Asset Management Inc.,BAM,cs
671,2017-11-03,True,Banc of California Inc.,BANC,cs
672,2017-11-03,True,Banc of California Inc. Depositary Shares,BANC-C,ps
673,2017-11-03,True,Banc of California Inc. Depositary Shares Series D,BANC-D,ps
674,2017-11-03,True,Banc of California Inc. Depositary Shares Series E,BANC-E,ps
675,2017-11-03,True,BancFirst Corporation,BANF,cs
676,2017-11-03,True,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,BANFP,ps
677,2017-11-03,True,Banner Corporation,BANR,cs
678,2017-11-03,True,StoneCastle Financial Corp,BANX,cs
679,2017-11-03,True,Credicorp Ltd.,BAP,cs
680,2017-11-03,False,GraniteShares Gold Trust Shares of Beneficial Interest,BAR,N/A
681,2017-11-03,True,Basic Energy Services Inc.,BAS,cs
682,2017-11-03,True,Bioanalytical Systems Inc.,BASI,cs
683,2017-11-03,True,Liberty Media Corporation Series A Liberty Braves Common Stock,BATRA,cs
684,2017-11-03,True,Liberty Media Corporation Series C Liberty Braves Common Stock,BATRK,cs
685,2017-11-03,True,Baxter International Inc.,BAX,cs
686,2017-11-03,True,BlackBerry Limited,BB,cs
687,2017-11-03,True,Bed Bath & Beyond Inc.,BBBY,cs
688,2017-11-03,True,Virtus LifeSci Biotech Clinical Trials,BBC,N/A
689,2017-11-03,True,Banco Bradesco Sa American Depositary Shares,BBD,cs
690,2017-11-03,True,Banco Bradesco Sa American Depositary Shares (each representing one),BBDO,cs
691,2017-11-03,True,BlackRock Municipal Income Investment Trust,BBF,cs
692,2017-11-03,True,Bill Barrett Corporation,BBG,cs
693,2017-11-03,True,Beasley Broadcast Group Inc.,BBGI,cs
694,2017-11-03,True,VanEck Vectors Biotech ETF,BBH,et
695,2017-11-03,True,Blackrock Municipal Bond Trust,BBK,cs
696,2017-11-03,True,BHP Billiton plc Sponsored ADR,BBL,cs
697,2017-11-03,True,BlackRock Taxable Municipal Bond Trust of Beneficial Interest,BBN,cs
698,2017-11-03,True,Black Box Corporation,BBOX,cs
699,2017-11-03,True,Virtus LifeSci Biotech Products,BBP,N/A
700,2017-11-03,True,Columbia Beyond BRICs,BBRC,N/A
701,2017-11-03,True,Bravo Brio Restaurant Group Inc.,BBRG,cs
702,2017-11-03,True,Barrett Business Services Inc.,BBSI,cs
703,2017-11-03,True,BB&T Corporation,BBT,cs
704,2017-11-03,True,BB&T Corporation Depositary Shares Series D,BBT-D,ps
705,2017-11-03,True,BB&T Corporation Depositary Shares Series E,BBT-E,ps
706,2017-11-03,True,BB&T Corporation Depositary Shares Series F,BBT-F,ps
707,2017-11-03,True,BB&T Corporation Depositary Shares Series G,BBT-G,ps
708,2017-11-03,True,BB&T Corporation Depositary shares Series H,BBT-H,ps
709,2017-11-03,True,Brookfield Business Partners L.P. Limited Partnership Units,BBU,cs
710,2017-11-03,True,Banco Bilbao Vizcaya Argentaria S.A.,BBVA,cs
711,2017-11-03,True,Build-A-Bear Workshop Inc.,BBW,cs
712,2017-11-03,True,BBX Capital Corporation Class A,BBX,cs
713,2017-11-03,True,Best Buy Co. Inc.,BBY,cs
714,2017-11-03,True,Brunswick Corporation,BC,cs
715,2017-11-03,True,Bison Capital Acquisition Corp.,BCAC,cs
716,2017-11-03,True,Bison Capital Acquisition Corp. Rights,BCACR,N/A
717,2017-11-03,True,Bison Capital Acquisition Corp. Units Consisting of 1 OS 1/2 WT and 1 RT,BCACU,su
718,2017-11-03,True,Bison Capital Acquisition Corp. Warrant,BCACW,N/A
719,2017-11-03,True,BCB Bancorp Inc. (NJ),BCBP,cs
720,2017-11-03,True,Boise Cascade L.L.C.,BCC,cs
721,2017-11-03,True,ETFS Bloomberg All Commodity Longer Dated Strategy K-1 Free,BCD,N/A
722,2017-11-03,True,BCE Inc.,BCE,cs
723,2017-11-03,True,Bonanza Creek Energy Inc.,BCEI,cs
724,2017-11-03,True,Banco De Chile ADS,BCH,cs
725,2017-11-03,True,ETFS Bloomberg All Commodity Strategy K-1 Free,BCI,N/A
726,2017-11-03,True,Brainstorm Cell Therapeutics Inc.,BCLI,cs
727,2017-11-03,True,iPath Pure Beta Broad Commodity ETN,BCM,et
728,2017-11-03,True,Brinks Company (The),BCO,cs
729,2017-11-03,True,B Communications Ltd.,BCOM,cs
730,2017-11-03,True,Blucora Inc.,BCOR,cs
731,2017-11-03,True,Brightcove Inc.,BCOV,cs
732,2017-11-03,True,Balchem Corporation,BCPC,cs
733,2017-11-03,True,C.R. Bard Inc.,BCR,cs
734,2017-11-03,True,Blue Capital Reinsurance Holdings Ltd.,BCRH,cs
735,2017-11-03,True,BioCryst Pharmaceuticals Inc.,BCRX,cs
736,2017-11-03,True,Barclays PLC,BCS,cs
737,2017-11-03,True,Barclays PLC American Depositary Shares Series 5,BCS-D,ps
738,2017-11-03,True,Bancorp 34 Inc.,BCTF,cs
739,2017-11-03,True,Bancroft Fund Ltd.,BCV,cs
